city,state,lat,lng
Shingle Springs,CA,38.6665,-120.937
Shingletown,CA,40.5035,-121.86
Shoshone,CA,35.951,-116.3055
Sierra Brooks,CA,39.6426,-120.2153
Sierra City,CA,39.574,-120.6297
Sierra Madre,CA,34.1687,-118.0504
Sierra Village,CA,38.0768,-120.1624
Sierraville,CA,39.575,-120.3637
Signal Hill,CA,33.8029,-118.1681
Silver Lakes,CA,34.7519,-117.3431
Silverado Resort,CA,38.3536,-122.2556
Simi Valley,CA,34.2663,-118.749
Sisquoc,CA,34.8622,-120.2943
Sky Valley,CA,33.8912,-116.3551
Sleepy Hollow,CA,38.012,-122.5877
Smartsville,CA,39.2053,-121.2928
Smith Corner,CA,35.4788,-119.2771
Smith River,CA,41.9249,-124.1494
Snelling,CA,37.5216,-120.4387
Soda Bay,CA,39.0024,-122.7794
Soda Springs,CA,39.3248,-120.3784
Solana Beach,CA,32.9942,-117.2575
Soledad,CA,36.4432,-121.3426
Solvang,CA,34.5936,-120.1401
Sonoma,CA,38.2902,-122.4598
Sonora,CA,37.9819,-120.3828
Soquel,CA,36.9978,-121.9482
Soulsbyville,CA,37.9917,-120.2617
South Dos Palos,CA,36.9707,-120.6467
South El Monte,CA,34.0493,-118.0484
South Gate,CA,33.9448,-118.1926
South Lake Tahoe,CA,38.9393,-119.9828
South Monrovia Island,CA,34.1234,-117.9958
South Oroville,CA,39.4767,-121.5439
South Pasadena,CA,34.1103,-118.1573
South San Francisco,CA,37.6536,-122.4197
South San Gabriel,CA,34.0489,-118.0961
South San Jose Hills,CA,34.0123,-117.9041
South Taft,CA,35.1293,-119.4575
South Whittier,CA,33.9336,-118.0311
Spaulding,CA,40.6557,-120.7863
Spreckels,CA,36.6247,-121.6465
Spring Garden,CA,39.9012,-120.7935
Spring Valley,CA,32.7316,-116.9766
Spring Valley Lake,CA,34.4987,-117.2683
Springville,CA,36.1168,-118.8345
Squaw Valley,CA,36.6944,-119.2
Squirrel Mountain Valley,CA,35.6176,-118.4046
St. Helena,CA,38.5063,-122.4682
Stallion Springs,CA,35.0935,-118.6477
Stanford,CA,37.4252,-122.1674
Stanton,CA,33.8002,-117.9935
Stevenson Ranch,CA,34.3894,-118.5885
Stevinson,CA,37.3247,-120.8497
Stinson Beach,CA,37.9051,-122.6456
Stirling City,CA,39.9065,-121.5361
Stockton,CA,37.9765,-121.3109
Stonyford,CA,39.3703,-122.5445
Stratford,CA,36.1884,-119.8224
Strathmore,CA,36.1438,-119.0611
Strawberry,CA,37.8925,-122.5078
Sugarloaf Village,CA,35.8269,-118.6354
Suisun City,CA,38.2473,-122.009
Sultana,CA,36.5464,-119.3359
Summerland,CA,34.4255,-119.5893
Sun Village,CA,34.5596,-117.9559
Sunny Slopes,CA,37.5694,-118.6759
Sunnyside,CA,36.7294,-119.6945
Sunnyside-Tahoe City,CA,39.1504,-120.1613
Sunnyvale,CA,37.3836,-122.0256
Sunol,CA,37.5894,-121.8854
Susanville,CA,40.4205,-120.6129
Sutter,CA,39.1556,-121.7492
Sutter Creek,CA,38.3827,-120.8107
Swall Meadows,CA,37.5061,-118.6426
Taft,CA,35.1267,-119.4242
Taft Heights,CA,35.1337,-119.4711
Taft Mosswood,CA,37.9139,-121.2831
Tahoe Vista,CA,39.2483,-120.0535
Tahoma,CA,39.0633,-120.1438
Talmage,CA,39.1314,-123.1648
Tamalpais-Homestead Valley,CA,37.8793,-122.5382
Tara Hills,CA,37.9939,-122.3188
Tarpey Village,CA,36.7941,-119.7012
Taylorsville,CA,40.0586,-120.8387
Tecopa,CA,35.835,-116.2074
Tehachapi,CA,35.1274,-118.4749
Tehama,CA,40.0218,-122.1269
Temecula,CA,33.4928,-117.1315
Temelec,CA,38.2577,-122.4982
Temescal Valley,CA,33.7581,-117.4677
Temple City,CA,34.1021,-118.0579
Templeton,CA,35.556,-120.7182
Tennant,CA,41.5815,-121.9151
Terminous,CA,38.1154,-121.4896
Terra Bella,CA,35.9567,-119.0328
Teviston,CA,35.929,-119.2783
Thermal,CA,33.6262,-116.1308
Thermalito,CA,39.4909,-121.615
Thornton,CA,38.231,-121.425
Thousand Oaks,CA,34.1914,-118.8755
Thousand Palms,CA,33.815,-116.3545
Three Rivers,CA,36.4319,-118.8806
Three Rocks,CA,36.5051,-120.3936
Tiburon,CA,37.8854,-122.4637
Timber Cove,CA,38.541,-123.259
Tipton,CA,36.0585,-119.313
Tomales,CA,38.247,-122.9054
Tonyville,CA,36.2474,-119.0903
Tooleville,CA,36.2878,-119.1154
Topanga,CA,34.0964,-118.6053
Topaz,CA,38.6587,-119.5274
Toro Canyon,CA,34.4235,-119.5568
Torrance,CA,33.8346,-118.3417
Tracy,CA,37.7269,-121.4522
Tranquillity,CA,36.648,-120.2525
Traver,CA,36.4526,-119.4824
Tres Pinos,CA,36.7904,-121.3105
Trinidad,CA,41.0589,-124.1434
Trinity Center,CA,40.9841,-122.7083
Trinity Village,CA,40.8789,-123.5133
Trona,CA,35.815,-117.3449
Trowbridge,CA,38.9264,-121.5148
Truckee,CA,39.3455,-120.1848
Tulare,CA,36.1996,-119.34
Tulelake,CA,41.9534,-121.4752
Tuolumne City,CA,37.9615,-120.2428
Tupman,CA,35.2987,-119.3575
Turlock,CA,37.5053,-120.8588
Tustin,CA,33.7309,-117.8106
Tuttle,CA,37.2965,-120.3789
Tuttletown,CA,38.0003,-120.4503
Twain,CA,40.0355,-121.0404
Twain Harte,CA,38.0384,-120.234
Twentynine Palms,CA,34.1478,-116.0659
Twin Lakes,CA,36.9646,-121.9896
Ukiah,CA,39.1463,-123.2105
Union City,CA,37.603,-122.0187
University of California-Davis,CA,38.5374,-121.7576
Upland,CA,34.1178,-117.6603
Upper Lake,CA,39.1653,-122.9052
Vacaville,CA,38.359,-121.968
Val Verde,CA,34.4504,-118.6717
Valinda,CA,34.0401,-117.93
Valle Vista,CA,33.7436,-116.8872
Vallecito,CA,38.074,-120.4564
Vallejo,CA,38.1133,-122.2358
Valley Acres,CA,35.2087,-119.4106
Valley Center,CA,33.233,-117.0157
Valley Ford,CA,38.3246,-122.9148
Valley Home,CA,37.8272,-120.9144
Valley Ranch,CA,39.7403,-120.5649
Valley Springs,CA,38.1837,-120.815
Vandenberg AFB,CA,34.7483,-120.5182
Vandenberg Village,CA,34.7111,-120.4623
Verdi,CA,39.5237,-120.0164
Vernon,CA,34.0019,-118.2106
Victor,CA,38.1385,-121.1987
Victorville,CA,34.5277,-117.3536
View Park-Windsor Hills,CA,33.9955,-118.3484
Villa Park,CA,33.818,-117.8104
Vina,CA,39.9343,-122.0518
Vincent,CA,34.0982,-117.9238
Vine Hill,CA,38.0071,-122.0873
Vineyard,CA,38.4744,-121.319
Visalia,CA,36.3276,-119.3269
Vista,CA,33.1896,-117.2386
Vista Santa Rosa,CA,33.6227,-116.2126
Volcano,CA,38.4456,-120.6306
Volta,CA,37.0875,-120.9235
Walker,CA,38.5341,-119.4582
Wallace,CA,38.1978,-120.9586
Walnut,CA,34.0334,-117.8593
Walnut Creek,CA,37.9024,-122.0398
Walnut Grove,CA,38.2478,-121.528
Walnut Park,CA,33.9683,-118.222
Warm Springs,CA,33.7067,-117.3344
Wasco,CA,35.5938,-119.3671
Washington,CA,39.3591,-120.7906
Waterford,CA,37.6429,-120.7553
Waterloo,CA,38.0365,-121.1846
Watsonville,CA,36.9206,-121.7706
Waukena,CA,36.1361,-119.511
Wawona,CA,37.5482,-119.6395
Weaverville,CA,40.7488,-122.9274
Weed,CA,41.4128,-122.3816
Weedpatch,CA,35.2369,-118.9123
Weldon,CA,35.6431,-118.3103
Weott,CA,40.3226,-123.9209
West Athens,CA,33.9235,-118.3033
West Bishop,CA,37.3571,-118.4542
West Carson,CA,33.8229,-118.2931
West Covina,CA,34.0555,-117.9112
West Goshen,CA,36.349,-119.4516
West Hollywood,CA,34.0882,-118.3718
West Menlo Park,CA,37.4338,-122.2034
West Modesto,CA,37.618,-121.0343
West Park,CA,36.7055,-119.8516
West Point,CA,38.4043,-120.5374
West Puente Valley,CA,34.0512,-117.9681
West Rancho Dominguez,CA,33.9057,-118.2682
West Sacramento,CA,38.5557,-121.5504
West Whittier-Los Nietos,CA,33.9759,-118.0689
Westhaven-Moonstone,CA,41.0447,-124.1023
Westlake Village,CA,34.1369,-118.822
Westley,CA,37.5444,-121.2035
Westminster,CA,33.7523,-117.9938
Westmont,CA,33.9417,-118.3018
Westmorland,CA,33.0389,-115.6223
Westside,CA,36.4042,-120.1341
Westwood,CA,40.3049,-121.0045
Wheatland,CA,39.0287,-121.39
Whitehawk,CA,39.7206,-120.5536
Whitewater,CA,33.9356,-116.6873
Whitley Gardens,CA,35.6571,-120.5068
Whittier,CA,33.9678,-118.0188
Wildomar,CA,33.6173,-117.2582
Wilkerson,CA,37.2794,-118.3877
Williams,CA,39.1498,-122.1389
Willits,CA,39.4047,-123.3494
Willow Creek,CA,40.9385,-123.6412
Willowbrook,CA,33.9199,-118.2362
Willows,CA,39.5149,-122.1995
Wilton,CA,38.413,-121.2127
Winchester,CA,33.7146,-117.0775
Windsor,CA,38.5417,-122.8086
Winter Gardens,CA,32.8376,-116.9268
Winterhaven,CA,32.7372,-114.6378
Winters,CA,38.532,-121.9781
Winton,CA,37.3854,-120.6173
Wofford Heights,CA,35.7127,-118.4732
Woodacre,CA,38.0052,-122.6384
Woodbridge,CA,38.1692,-121.3113
Woodcrest,CA,33.8789,-117.3686
Woodlake,CA,36.4124,-119.0999
Woodland,CA,38.6712,-121.75
Woodlands,CA,35.0289,-120.5524
Woodside,CA,37.4222,-122.2591
Woodville,CA,36.0898,-119.205
Wrightwood,CA,34.3495,-117.6299
Yankee Hill,CA,39.7007,-121.5147
Yettem,CA,36.4866,-119.2549
Yolo,CA,38.7405,-121.8093
Yorba Linda,CA,33.889,-117.7714
Yosemite Lakes,CA,37.1885,-119.7723
Yosemite Valley,CA,37.7407,-119.5779
Yountville,CA,38.3963,-122.3671
Yreka,CA,41.7292,-122.6312
Yuba City,CA,39.1357,-121.6381
Yucaipa,CA,34.0336,-117.0429
Yucca Valley,CA,34.1234,-116.4216
Zayante,CA,37.0889,-122.0414
Acres Green,CO,39.5558,-104.8958
Aetna Estates,CO,39.7382,-104.6734
Aguilar,CO,37.4036,-104.655
Air Force Academy,CO,38.9942,-104.8639
Akron,CO,40.1635,-103.2202
Alamosa,CO,37.4751,-105.8769
Alamosa East,CO,37.4767,-105.8397
Allenspark,CO,40.2099,-105.5112
Alma,CO,39.2861,-106.0676
Alpine,CO,37.6877,-106.586
Altona,CO,40.1254,-105.2923
Amherst,CO,40.6831,-102.1727
Antonito,CO,37.0763,-106.0104
Applewood,CO,39.7524,-105.1605
Arboles,CO,37.0201,-107.4222
Aristocrat Ranchettes,CO,40.1096,-104.7549
Arriba,CO,39.2843,-103.274
Arvada,CO,39.8321,-105.1511
Aspen,CO,39.195,-106.8369
Aspen Park,CO,39.5423,-105.2968
Atwood,CO,40.5503,-103.2746
Ault,CO,40.5893,-104.7392
Aurora,CO,39.7087,-104.7273
Avon,CO,39.6445,-106.5133
Avondale,CO,38.2351,-104.3434
Bark Ranch,CO,40.1156,-105.4416
Basalt,CO,39.3663,-107.0414
Battlement Mesa,CO,39.4505,-108.0066
Bayfield,CO,37.234,-107.5952
Bennett,CO,39.7367,-104.4287
Berkley,CO,39.8045,-105.0281
Berthoud,CO,40.307,-105.0419
Bethune,CO,39.3038,-102.4234
Beulah Valley,CO,38.0664,-104.9785
Black Forest,CO,39.0608,-104.6752
Black Hawk,CO,39.8043,-105.495
Blanca,CO,37.4393,-105.5135
Blende,CO,38.2469,-104.5692
Blue River,CO,39.4362,-106.035
Blue Sky,CO,40.3002,-103.8057
Bonanza,CO,38.2966,-106.1419
Bonanza Mountain Estates,CO,39.9768,-105.4797
Boone,CO,38.2494,-104.258
Boulder,CO,40.0249,-105.2523
Bow Mar,CO,39.6253,-105.0511
Brandon,CO,38.4464,-102.4412
Branson,CO,37.0156,-103.8839
Breckenridge,CO,39.4995,-106.0433
Brick Center,CO,39.6001,-104.4579
Brighton,CO,39.9716,-104.7964
Brookside,CO,38.4135,-105.1909
Broomfield,CO,39.9541,-105.0527
Brush,CO,40.2598,-103.6323
Buena Vista,CO,38.832,-106.1386
Burlington,CO,39.3041,-102.2714
Byers,CO,39.7101,-104.219
Calhan,CO,39.0345,-104.2994
Campo,CO,37.1047,-102.5786
Canon City,CO,38.443,-105.2203
Capulin,CO,37.2819,-106.1051
Carbondale,CO,39.3949,-107.2147
Cascade-Chipita Park,CO,38.9433,-105.0024
Castle Pines,CO,39.4625,-104.8706
Castle Pines Village,CO,39.4418,-104.897
Castle Rock,CO,39.3763,-104.8535
Cathedral,CO,38.0836,-107.0306
Catherine,CO,39.4017,-107.133
Cattle Creek,CO,39.4667,-107.2599
Cedaredge,CO,38.8941,-107.9255
Centennial,CO,39.5926,-104.8674
Center,CO,37.7512,-106.1105
Central City,CO,39.7943,-105.5117
Chacra,CO,39.577,-107.4509
Cheraw,CO,38.1076,-103.511
Cherry Creek,CO,39.6094,-104.8645
Cherry Hills Village,CO,39.6375,-104.9481
Cheyenne Wells,CO,38.8192,-102.3521
Cimarron Hills,CO,38.8597,-104.6995
City of Creede,CO,37.8486,-106.9252
Clifton,CO,39.0763,-108.4606
Coal Creek,CO,39.9071,-105.3799
Coaldale,CO,38.3563,-105.8155
Cokedale,CO,37.1443,-104.6215
Collbran,CO,39.2399,-107.9636
Colona,CO,38.3274,-107.7795
Colorado City,CO,37.9365,-104.8459
Colorado Springs,CO,38.8674,-104.7606
Columbine,CO,39.5879,-105.0694
Columbine Valley,CO,39.5994,-105.0351
Comanche Creek,CO,39.615,-104.3268
Commerce City,CO,39.8642,-104.8434
Conejos,CO,37.0872,-106.0161
Copper Mountain,CO,39.4769,-106.2011
Cortez,CO,37.3505,-108.5766
Craig,CO,40.517,-107.5555
Crawford,CO,38.7049,-107.6093
Crested Butte,CO,38.8675,-106.9772
Crestone,CO,37.9946,-105.6962
Cripple Creek,CO,38.7466,-105.185
Crisman,CO,40.0416,-105.3675
Crook,CO,40.8588,-102.8015
Crowley,CO,38.1935,-103.8598
Dacono,CO,40.062,-104.9484
Dakota Ridge,CO,39.6192,-105.1344
De Beque,CO,39.3052,-108.208
Deer Trail,CO,39.6157,-104.0435
Del Norte,CO,37.6785,-106.354
Delta,CO,38.756,-108.0772
Denver,CO,39.7621,-104.8759
Derby,CO,39.8401,-104.9171
Dillon,CO,39.6213,-106.0392
Dinosaur,CO,40.2402,-109.0078
Divide,CO,38.945,-105.1619
Dolores,CO,37.4741,-108.4999
Dotsero,CO,39.6463,-107.054
Dove Creek,CO,37.7668,-108.9071
Dove Valley,CO,39.5741,-104.8289
Downieville-Lawson-Dumont,CO,39.7662,-105.6126
Durango,CO,37.2659,-107.8782
Eads,CO,38.4814,-102.7797
Eagle,CO,39.6368,-106.8123
East Pleasant View,CO,39.7279,-105.1572
Eaton,CO,40.5256,-104.713
Eckley,CO,40.1123,-102.4883
Edgewater,CO,39.7507,-105.0626
Edwards,CO,39.6215,-106.6183
El Jebel,CO,39.4051,-107.092
El Moro,CO,37.2349,-104.4491
Elbert,CO,39.2189,-104.5403
Eldora,CO,39.9536,-105.578
Eldorado Springs,CO,39.9367,-105.2625
Elizabeth,CO,39.36,-104.6071
Ellicott,CO,38.8256,-104.3829
Empire,CO,39.7595,-105.6821
Englewood,CO,39.6468,-104.9942
Erie,CO,40.0403,-105.0398
Estes Park,CO,40.3699,-105.5216
Evans,CO,40.366,-104.7389
Evergreen,CO,39.6349,-105.3356
Fairmount,CO,39.7931,-105.1712
Fairplay,CO,39.2245,-105.9965
Federal Heights,CO,39.8651,-105.0154
Firestone,CO,40.1563,-104.9494
Flagler,CO,39.2955,-103.0767
Fleming,CO,40.6821,-102.8396
Florence,CO,38.3836,-105.1114
Florissant,CO,38.9445,-105.2901
Floyd Hill,CO,39.7241,-105.4306
Fort Carson,CO,38.7403,-104.784
Fort Collins,CO,40.5478,-105.0656
Fort Garland,CO,37.4279,-105.435
Fort Lupton,CO,40.0831,-104.8024
Fort Morgan,CO,40.2538,-103.7909
Fountain,CO,38.6886,-104.6829
Fowler,CO,38.1304,-104.0264
Foxfield,CO,39.5881,-104.7857
Franktown,CO,39.3906,-104.7486
Fraser,CO,39.9303,-105.803
Frederick,CO,40.1089,-104.9694
Frisco,CO,39.5792,-106.0916
Fruita,CO,39.1549,-108.7307
Fruitvale,CO,39.0933,-108.4789
Garden City,CO,40.3948,-104.6893
Garfield,CO,38.5494,-106.2896
Genesee,CO,39.6873,-105.2719
Genoa,CO,39.2782,-103.4984
Georgetown,CO,39.7181,-105.694
Gerrard,CO,37.6783,-106.5752
Gilcrest,CO,40.2842,-104.782
Glendale,CO,39.7036,-104.9352
Gleneagle,CO,39.0453,-104.8288
Glenwood Springs,CO,39.5455,-107.3346
Gold Hill,CO,40.0597,-105.4189
Golden,CO,39.7406,-105.2118
Goldfield,CO,38.7177,-105.1254
Granada,CO,38.063,-102.3115
Granby,CO,40.0648,-105.9194
Grand Junction,CO,39.0876,-108.5673
Grand Lake,CO,40.2503,-105.8231
Grand View Estates,CO,39.5439,-104.8189
Greeley,CO,40.4151,-104.7706
Green Mountain Falls,CO,38.9345,-105.0235
Greenwood Village,CO,39.6152,-104.913
Grover,CO,40.8691,-104.226
Guffey,CO,38.7591,-105.5024
Gunbarrel,CO,40.0634,-105.1714
Gunnison,CO,38.5455,-106.9225
Gypsum,CO,39.6285,-106.9334
Hartman,CO,38.121,-102.2215
Hasty,CO,38.1063,-102.956
Haswell,CO,38.4525,-103.165
Haxtun,CO,40.6419,-102.6298
Hayden,CO,40.4851,-107.2391
Heeney,CO,39.8711,-106.3001
Highlands Ranch,CO,39.5419,-104.9708
Hillrose,CO,40.3245,-103.5222
Hoehne,CO,37.2815,-104.389
Holly,CO,38.0554,-102.1247
Holly Hills,CO,39.6678,-104.9218
Holyoke,CO,40.582,-102.2975
Hooper,CO,37.746,-105.8777
Hot Sulphur Springs,CO,40.0748,-106.1032
Hotchkiss,CO,38.799,-107.7136
Howard,CO,38.4098,-105.8424
Hudson,CO,40.0898,-104.6216
Hugo,CO,39.1362,-103.4731
Idaho Springs,CO,39.7445,-105.5003
Idalia,CO,39.7029,-102.2938
Idledale,CO,39.6688,-105.2432
Ignacio,CO,37.1181,-107.6375
Iliff,CO,40.7592,-103.0661
Indian Hills,CO,39.6294,-105.2509
Inverness,CO,39.5787,-104.8624
Jackson Lake,CO,40.3756,-104.0711
Jamestown,CO,40.1179,-105.3916
Jansen,CO,37.1581,-104.5501
Joes,CO,39.6559,-102.6785
Johnson Village,CO,38.812,-106.1071
Johnstown,CO,40.3499,-104.9481
Julesburg,CO,40.9849,-102.2627
Keenesburg,CO,40.1112,-104.504
Ken Caryl,CO,39.577,-105.1144
Kersey,CO,40.3895,-104.5771
Keystone,CO,39.5901,-105.9383
Kim,CO,37.2472,-103.3532
Kiowa,CO,39.3436,-104.458
Kirk,CO,39.6127,-102.592
Kit Carson,CO,38.7628,-102.7954
Kittredge,CO,39.6593,-105.3045
Kremmling,CO,40.0566,-106.3782
La Jara,CO,37.2735,-105.9598
La Junta,CO,37.9792,-103.5473
La Junta Gardens,CO,38.0014,-103.5549
La Salle,CO,40.3484,-104.7063
La Veta,CO,37.5085,-105.0086
Lafayette,CO,39.9949,-105.0997
Laird,CO,40.0819,-102.102
Lake City,CO,38.0302,-107.3106
Lakeside,CO,39.7802,-105.0579
Lakewood,CO,39.6977,-105.1168
Lamar,CO,38.0739,-102.6153
Laporte,CO,40.6385,-105.1444
Larkspur,CO,39.2318,-104.892
Las Animas,CO,38.0695,-103.2237
Lazy Acres,CO,40.0837,-105.3313
Leadville,CO,39.2473,-106.2934
Leadville North,CO,39.26,-106.3112
Lewis,CO,37.5017,-108.66
Limon,CO,39.2653,-103.6855
Lincoln Park,CO,38.4255,-105.2132
Littleton,CO,39.5915,-105.0188
Lochbuie,CO,40.0119,-104.7271
Log Lane Village,CO,40.2696,-103.8287
Loghill Village,CO,38.1962,-107.779
Loma,CO,39.2075,-108.805
Lone Tree,CO,39.5309,-104.871
Longmont,CO,40.1686,-105.1005
Louisville,CO,39.9709,-105.1441
Louviers,CO,39.4799,-105.0033
Loveland,CO,40.4166,-105.0623
Lynn,CO,37.4219,-104.643
Lyons,CO,40.2231,-105.2692
Manassa,CO,37.1738,-105.9373
Mancos,CO,37.3466,-108.2939
Manitou Springs,CO,38.8576,-104.9128
Manzanola,CO,38.1087,-103.8669
Marble,CO,39.0716,-107.191
Maybell,CO,40.5191,-108.0889
Maysville,CO,38.5305,-106.2157
McCoy,CO,39.9143,-106.7258
Mead,CO,40.2321,-104.9928
Meeker,CO,40.05,-107.8949
Meridian,CO,39.5389,-104.8476
Merino,CO,40.4836,-103.3535
Midland,CO,38.8469,-105.1577
Milliken,CO,40.3115,-104.8561
Minturn,CO,39.5461,-106.3873
Moffat,CO,38.002,-105.9048
Monte Vista,CO,37.5789,-106.1499
Montezuma,CO,39.5815,-105.8676
Montrose,CO,38.469,-107.859
Monument,CO,39.0735,-104.8467
Morgan Heights,CO,40.2875,-103.8275
Morrison,CO,39.643,-105.1936
Mount Crested Butte,CO,38.9081,-106.9606
Mountain Meadows,CO,40.027,-105.3832
Mountain View,CO,39.7748,-105.0567
Mountain Village,CO,37.9324,-107.8577
Mulford,CO,39.4064,-107.166
Naturita,CO,38.2183,-108.5666
Nederland,CO,39.9633,-105.5071
New Castle,CO,39.5776,-107.5267
Niwot,CO,40.098,-105.1552
No Name,CO,39.5597,-107.293
North La Junta,CO,37.9985,-103.5228
North Washington,CO,39.8085,-104.9792
Northglenn,CO,39.9108,-104.9783
Norwood,CO,38.129,-108.2917
Nucla,CO,38.2668,-108.549
Nunn,CO,40.7132,-104.7884
Oak Creek,CO,40.2741,-106.9575
Olathe,CO,38.6083,-107.9833
Olney Springs,CO,38.1663,-103.9445
Ophir,CO,37.8568,-107.8312
Orchard,CO,40.3318,-104.1183
Orchard City,CO,38.8144,-107.9705
Orchard Mesa,CO,39.0363,-108.5169
Ordway,CO,38.2209,-103.7566
Otis,CO,40.1501,-102.9621
Ouray,CO,38.0276,-107.6734
Ovid,CO,40.9607,-102.3883
Padroni,CO,40.7818,-103.1733
Pagosa Springs,CO,37.2674,-107.0307
Palisade,CO,39.1083,-108.3573
Palmer Lake,CO,39.1152,-104.9057
Paoli,CO,40.6128,-102.4717
Paonia,CO,38.8697,-107.5919
Parachute,CO,39.4501,-108.0549
Paragon Estates,CO,39.9802,-105.1812
Parker,CO,39.5084,-104.7753
Parshall,CO,40.0555,-106.1758
Peetz,CO,40.9617,-103.1139
Penrose,CO,38.4213,-105.0004
Peoria,CO,39.6649,-104.1456
Perry Park,CO,39.2597,-104.9825
Peyton,CO,39.033,-104.4904
Phippsburg,CO,40.2301,-106.9509
Piedra,CO,37.4418,-107.1685
Pierce,CO,40.6335,-104.7551
Pine Brook Hill,CO,40.0471,-105.3103
Pitkin,CO,38.6088,-106.5149
Platteville,CO,40.2221,-104.834
Poncha Springs,CO,38.514,-106.0944
Ponderosa Park,CO,39.3986,-104.6355
Portland,CO,38.0892,-107.6952
Pritchett,CO,37.37,-102.8587
Pueblo,CO,38.2705,-104.6112
Pueblo West,CO,38.3551,-104.7266
Ramah,CO,39.1222,-104.1673
Rangely,CO,40.0861,-108.7794
Raymer,CO,40.608,-103.8434
Red Cliff,CO,39.5092,-106.3703
Red Feather Lakes,CO,40.8071,-105.5864
Redlands,CO,39.0886,-108.6583
Redstone,CO,39.1838,-107.2408
Redvale,CO,38.1761,-108.4126
Rico,CO,37.6891,-108.0318
Ridgway,CO,38.1573,-107.7545
Rifle,CO,39.5362,-107.7729
Rock Creek Park,CO,38.7011,-104.8347
Rockvale,CO,38.3644,-105.1646
Rocky Ford,CO,38.05,-103.7226
Rollinsville,CO,39.9232,-105.5136
Romeo,CO,37.1718,-105.9854
Roxborough Park,CO,39.4492,-105.0746
Rye,CO,37.9215,-104.9322
Saddle Ridge,CO,40.3134,-103.8023
Saguache,CO,38.0863,-106.1409
Salida,CO,38.53,-105.9981
Salt Creek,CO,38.2389,-104.5881
San Acacio,CO,37.2086,-105.5666
San Luis,CO,37.2024,-105.4225
Sanford,CO,37.2573,-105.9007
Sawpit,CO,37.9947,-108.0022
Security-Widefield,CO,38.7489,-104.7142
Sedalia,CO,39.4396,-104.9699
Sedgwick,CO,40.9353,-102.5254
Segundo,CO,37.1225,-104.7396
Seibert,CO,39.298,-102.8695
Seven Hills,CO,40.0361,-105.3323
Severance,CO,40.527,-104.8642
Shaw Heights,CO,39.8566,-105.039
Sheridan,CO,39.6466,-105.0181
Sheridan Lake,CO,38.4667,-102.2944
Sherrelwood,CO,39.839,-105.0014
Silt,CO,39.5483,-107.6532
Silver Cliff,CO,38.1204,-105.4104
Silver Plume,CO,39.6958,-105.7266
Silverthorne,CO,39.656,-106.0867
Silverton,CO,37.811,-107.6648
Simla,CO,39.1408,-104.0824
Smeltertown,CO,38.5523,-106.0085
Snowmass Village,CO,39.2207,-106.9386
Snyder,CO,40.3309,-103.592
South Fork,CO,37.6691,-106.6418
Southern Ute,CO,37.0749,-107.5933
Springfield,CO,37.4049,-102.6189
St. Ann Highlands,CO,39.9873,-105.4557
St. Mary's,CO,39.8162,-105.6479
Starkville,CO,37.1171,-104.5233
Steamboat Springs,CO,40.4777,-106.8243
Sterling,CO,40.6206,-103.1925
Stonegate,CO,39.5356,-104.8033
Stonewall Gap,CO,37.1604,-105.034
Strasburg,CO,39.7181,-104.3195
Stratmoor,CO,38.7732,-104.7787
Stratton,CO,39.3029,-102.6035
Sugar City,CO,38.2328,-103.6633
Sugarloaf,CO,40.0189,-105.4078
Sunshine,CO,40.0636,-105.3696
Superior,CO,39.9341,-105.1588
Swink,CO,38.014,-103.6284
Tabernash,CO,39.9789,-105.8444
Tall Timber,CO,40.0151,-105.3498
Telluride,CO,37.9364,-107.8269
The Pinery,CO,39.4462,-104.7591
Thornton,CO,39.9197,-104.9438
Timnath,CO,40.5343,-104.962
Todd Creek,CO,39.9795,-104.8726
Towaoc,CO,37.2126,-108.7265
Towner,CO,38.4705,-102.0804
Trail Side,CO,40.2493,-103.8432
Trinidad,CO,37.175,-104.4908
Twin Lakes,CO,39.8229,-105.0036
Two Buttes,CO,37.5607,-102.3964
Upper Bear Creek,CO,39.6318,-105.4154
Vail,CO,39.6386,-106.3607
Valdez,CO,37.1239,-104.6794
Valmont,CO,40.0341,-105.2058
Victor,CO,38.7087,-105.142
Vilas,CO,37.3737,-102.4474
Vineland,CO,38.2447,-104.4599
Vona,CO,39.3023,-102.7435
Walden,CO,40.7315,-106.2813
Walsenburg,CO,37.6307,-104.7818
Walsh,CO,37.3861,-102.2799
Ward,CO,40.0726,-105.5136
Watkins,CO,39.6971,-104.5787
Welby,CO,39.8403,-104.9655
Weldona,CO,40.3484,-103.9693
Wellington,CO,40.7,-105.0054
West Pleasant View,CO,39.732,-105.1785
Westcliffe,CO,38.134,-105.4654
Westcreek,CO,39.1498,-105.1626
Westminster,CO,39.8837,-105.0624
Weston,CO,37.146,-104.8683
Wheat Ridge,CO,39.7728,-105.1029
Wiggins,CO,40.2286,-104.0724
Wiley,CO,38.1554,-102.7193
Williamsburg,CO,38.384,-105.171
Windsor,CO,40.4693,-104.9213
Winter Park,CO,39.8785,-105.7828
Woodland Park,CO,38.9985,-105.0594
Woodmoor,CO,39.1063,-104.8456
Woody Creek,CO,39.2708,-106.8883
Wray,CO,40.0802,-102.2284
